"locationid";"objectid";"hasmenu";"areamanager";"open24hours";"address";"city";"state";"zip";"longitude";"latitude";"regionaldirector";"telephone";"isactive";"storename";"lastupdated";"storenumber";"storeopen";"storeclose";"hasfuel";"unleadedprice";"plusprice";"premiumprice";"geom"
468;"53da88c6e4b06d83580623b4";t;"CONLAN, SAMANTHA";t;"1 Haddon Ave.";"Collingswood";"NJ";"08108";-75.056322;39.913042;"READ, JASON";"856-858-6660";f;"WAWA, STORE # 0468";"2017-09-01 16:01:00";468;"00:00:00";"00:00:00";f;;;;"0101000020E6100000E60297C79AC352C0EDEF6C8FDEF44340"
965;"53da88bee4b0e755dc4ec498";t;"KIERNAN, JOHN";t;"5221 Route 70";"Pennsauken";"NJ";"08109";-75.068786;39.934667;"READ, JASON";"856-663-0774";f;"WAWA, STORE # 0965";"2017-09-01 16:01:00";965;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E61000000D1B65FD66C452C041D3122BA3F74340"
5112;"53da88bee4b0e755dc4ec4c6";t;"HARRELL, CHARLENE";t;"1615 S. Orange Blossom Trail";"Apopka";"FL";"32703";-81.468741;28.654012;"SOUDERS, TODD";"407-464-3171";f;"WAWA, STORE # 5112";"2017-09-01 16:01:00";5112;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000D65240DAFF5D54C00A3197546DA73C40"
8336;"53da88c4e4b06d8358062387";t;"KIERNAN, JOHN";t;"500 New Jersey Highway 38";"Cherry Hill";"NJ";"08002";-75.048525;39.936551;"READ, JASON";"856-661-0140";f;"WAWA, STORE # 8336";"2017-09-01 16:01:00";8336;"00:00:00";"00:00:00";t;2.539;2.839;3.039;"0101000020E610000075029A081BC352C09F0436E7E0F74340"
292;"53da88c7e4b06d83580623e8";t;"SCHWARTZ, VICKI";t;"701 West Germantown Pk.";"East Norriton";"PA";"19403";-75.34875;40.152887;"DEPAOLO, GINA";"610-631-3146";f;"WAWA, STORE # 0292";"2017-09-01 16:01:00";292;"00:00:00";"00:00:00";t;2.799;3.199;3.399;"0101000020E6100000B81E85EB51D652C0E57D1CCD91134440"
289;"53da88bfe4b0e755dc4ec4e0";t;"EDWARDS, CHRISTOPHER";t;"100 PONDS EDGE DRIVE @ RT. 272";"Nottingham";"PA";"19362";-76.022563;39.750718;"HERLING, TERRENCE";"610-932-7161";f;"WAWA, STORE # 0289";"2017-09-01 16:01:00";289;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E610000061C614AC710153C05F42058717E04340"
465;"53da88c3e4b06d8358062347";t;"ALLAR, LORI";t;"2500 North Route 9";"Ocean View";"NJ";"08230";-74.732729;39.176626;"WEISER, MARIAN";"609-624-9379";f;"WAWA, STORE # 0465";"2017-09-01 16:01:00";465;"00:00:00";"00:00:00";t;2.539;2.839;3.039;"0101000020E61000002CF52C08E5AE52C0C8CF46AE9B964340"
970;"53da88bee4b0e755dc4ec4c3";t;"CATERINA, SHERRI";t;"513 West Delilah Rd.";"Pleasantville";"NJ";"08232";-74.521465;39.407933;"WEISER, MARIAN";"609-641-2428";f;"WAWA, STORE # 0970";"2017-09-01 16:01:00";970;"00:00:00";"00:00:00";t;2.559;2.859;3.039;"0101000020E61000008E40BCAE5FA152C0C6FA062637B44340"
8333;"53da88cce4b06d8358062470";t;"TREDANARI, MARC";t;"6743 Black Horse Pike";"EGG HARBOR TOWNSHIP";"NJ";"08234";-74.555824;39.398389;"WEISER, MARIAN";"609-646-5013";f;"WAWA, STORE # 8333";"2017-09-01 16:01:00";8333;"00:00:00";"00:00:00";t;2.559;2.859;3.039;"0101000020E61000003E95D39E92A352C0070B2769FEB24340"
5153;"53da88cce4b06d835806248b";t;"REYNOLDS, ANGELA";t;"4100 E. Colonial Drive";"Orlando";"FL";"32803";-81.334023;28.552744;"SOUDERS, TODD";"407-895-7521";f;"WAWA, STORE # 5153";"2017-09-01 16:01:00";5153;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000284701A2605554C06B0F7BA1808D3C40"
294;"53da88cce4b06d8358062474";t;"CASEY, CHRISTOPHER";f;"949 Montgomery Ave.";"Narberth";"PA";"19072";-75.261996;40.012227;"HERLING, TERRENCE";"610-660-5920";f;"WAWA, STORE # 0294";"2017-09-01 16:01:00";294;"06:00:00";"24:00:00";f;;;;"0101000020E6100000B3EBDE8AC4D052C0699082A790014440"
155;"53da88cee4b06d83580624e9";t;"CASEY, CHRISTOPHER";t;"801 CONSHOHOCKEN STATE ROAD";"Bala Cynwyd";"PA";"19004";-75.240128;40.018696;"HERLING, TERRENCE";"610-667-2979";f;"WAWA, STORE # 0155";"2017-09-01 16:01:00";155;"24:00:00";"24:00:00";f;;;;"0101000020E6100000A6B6D4415ECF52C073486AA164024440"
457;"53da88c6e4b06d83580623ad";t;"MOREY, JOHN";t;"436 Oakshade Rd.";"Shamong";"NJ";"08088";-74.760332;39.817008;"MURPHY, MAUREEN";"609-268-8282";f;"WAWA, STORE # 0457";"2017-09-01 16:01:00";457;"05:00:00";"00:00:00";f;;;;"0101000020E61000008C868C47A9B052C00249D8B793E84340"
40;"53da88cee4b06d83580624d2";t;"CASEY, CHRISTOPHER";t;"193 Belmont Ave.";"Bala Cynwyd";"PA";"19004";-75.230825;40.023187;"HERLING, TERRENCE";"610-664-9186";f;"WAWA, STORE # 0040";"2017-09-01 16:01:00";40;"00:00:00";"00:00:00";f;;;;"0101000020E6100000598638D6C5CE52C09F58A7CAF7024440"
143;"53da88bee4b0e755dc4ec4bd";t;"EVANS, CHARLES";t;"4121 Skippack Pk.";"Schwenksville";"PA";"19473";-75.404727;40.228544;"DEPAOLO, GINA";"610-584-3281";f;"WAWA, STORE # 0143";"2017-09-01 16:01:00";143;"00:00:00";"00:00:00";t;2.799;3.139;3.399;"0101000020E6100000B933130CE7D952C038D906EE401D4440"
495;"53da88c6e4b06d83580623c6";t;"FETTERMAN, JENNIFER";t;"214 North White Horse Pk.";"Hammonton";"NJ";"08037";-74.796405;39.652128;"WEISER, MARIAN";"609-567-4024";f;"WAWA, STORE # 0495";"2017-09-01 16:01:00";495;"00:00:00";"00:00:00";f;;;;"0101000020E6100000BC57AD4CF8B252C0276728EE78D34340"
915;"53da88d4e4b06d835806259b";t;"HORN, PHILLIP";t;"257 Route 70";"Medford";"NJ";"08055";-74.804872;39.904189;"MURPHY, MAUREEN";"609-714-9016";f;"WAWA, STORE # 0915";"2017-09-01 16:01:00";915;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E6100000D55DD90583B352C094331477BCF34340"
353;"53da88c9e4b06d835806240a";t;"HORN, PHILLIP";t;"199 MT. HOLLY ROAD";"Medford";"NJ";"08055";-74.826617;39.915412;"MURPHY, MAUREEN";"609-654-1363";f;"WAWA, STORE # 0353";"2017-09-01 16:01:00";353;"00:00:00";"00:00:00";f;;;;"0101000020E61000005454FD4AE7B452C0D82E6D382CF54340"
8334;"53da88d6e4b06d8358062631";t;"HORN, PHILLIP";t;"250 W. ROUTE. 70";"MARLTON";"NJ";"08053";-74.932642;39.894032;"MURPHY, MAUREEN";"856-983-7402";f;"WAWA, STORE # 8334";"2017-09-01 16:01:00";8334;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E610000011381268B0BB52C0EBC9FCA36FF24340"
947;"53da88d6e4b06d8358062623";t;"CATERINA, SHERRI";t;"6678 BLACK HORSE PIKE";"EGG HARBOR TOWNSHIP";"NJ";"08234";-74.568511;39.411031;"WEISER, MARIAN";"609-645-2639";f;"WAWA, STORE # 0947";"2017-09-01 16:01:00";947;"00:00:00";"00:00:00";t;2.559;2.859;3.039;"0101000020E6100000A41AF67B62A452C03352EFA99CB44340"
736;"53da88bfe4b0e755dc4ec4df";t;"CATERINA, SHERRI";t;"611 New Jersey Ave.";"Absecon";"NJ";"08201";-74.509143;39.432307;"WEISER, MARIAN";"609-646-8156";f;"WAWA, STORE # 0736";"2017-09-01 16:01:00";736;"00:00:00";"00:00:00";f;;;;"0101000020E6100000307F85CC95A052C07B6AF5D555B74340"
969;"53da88c7e4b06d83580623e0";t;"TREDANARI, MARC";t;"5100 English Creek Ave.";"EGG HARBOR TOWNSHIP";"NJ";"08234";-74.637468;39.390494;"WEISER, MARIAN";"609-653-1351";f;"WAWA, STORE # 0969";"2017-09-01 16:01:00";969;"00:00:00";"00:00:00";t;2.559;2.859;3.059;"0101000020E6100000C70F9546CCA852C061A417B5FBB14340"
5140;"53da88d4e4b06d835806259d";t;"HARRELL, CHARLENE";t;"449 West Main St.";"Apopka";"FL";"32712";-81.521033;28.679858;"SOUDERS, TODD";"407-884-0732";f;"WAWA, STORE # 5140";"2017-09-01 16:01:00";5140;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000C1C8CB9A586154C089EC832C0BAE3C40"
344;"53da88c3e4b06d8358062346";t;"CONLAN, SAMANTHA";t;"3763 Church Rd.";"Mount Laurel";"NJ";"08054";-74.974162;39.929824;"READ, JASON";"856-273-2763";f;"WAWA, STORE # 0344";"2017-09-01 16:01:00";344;"00:00:00";"00:00:00";f;;;;"0101000020E610000062C092AB58BE52C099840B7904F74340"
8034;"53da88d6e4b06d83580625ff";t;"SCHWARTZ, VICKI";t;"1015 Dekalb Pk.";"Center Square";"PA";"19422";-75.292681;40.165834;"DEPAOLO, GINA";"610-279-7014";f;"WAWA, STORE # 8034";"2017-09-01 16:01:00";8034;"00:00:00";"00:00:00";t;2.799;3.099;3.299;"0101000020E610000047CA1649BBD252C04D486B0C3A154440"
718;"53da88d1e4b06d8358062573";t;"HORN, PHIL";t;"720 South Church St.";"Mount Laurel";"NJ";"08054-1352";-74.939147;39.94066;"MURPHY, MAUREEN";"856-234-9624";f;"WAWA, STORE # 0718";"2017-09-01 16:01:00";718;"00:00:00";"00:00:00";f;;;;"0101000020E6100000BDC804FC1ABC52C0E353008C67F84340"
260;"53da88d6e4b06d8358062600";t;"MANN, CLAIRE";t;"602 South Reading Rd.";"Ephrata";"PA";"17522";-76.195767;40.17253;"DEPAOLO, GINA";"717-721-9616";f;"WAWA, STORE # 0260";"2017-09-01 16:01:00";260;"00:00:00";"00:00:00";t;2.739;3.039;3.239;"0101000020E6100000B5A84F72870C53C019CA897615164440"
8049;"53da88d4e4b06d83580625c8";t;"FRIES, JENNIFER";t;"6701 Ridge Ave.";"Philadelphia";"PA";"19128";-75.223496;40.040688;"SIMONETTI, DAVID";"215-483-6700";f;"WAWA, STORE # 8049";"2017-09-01 16:01:00";8049;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E61000005BB22AC24DCE52C07AABAE4335054440"
376;"53da88bfe4b0e755dc4ec4cf";t;"MOREY, JOHN";t;"2075 Route 206";"Vincentown";"NJ";"08088";-74.743209;39.931934;"MURPHY, MAUREEN";"609-859-1614";f;"WAWA, STORE # 0376";"2017-09-01 16:01:00";376;"00:00:00";"00:00:00";f;;;;"0101000020E6100000F1457BBC90AF52C0E603029D49F74340"
8013;"53da88d4e4b06d83580625c4";t;"HAMBRIDGE, SCOTT";t;"2535 Aramingo Ave.";"Philadelphia";"PA";"19135";-75.118437;39.977163;"SIMONETTI, DAVID";"215-426-8163";f;"WAWA, STORE # 8013";"2017-09-01 16:01:00";8013;"00:00:00";"00:00:00";t;2.799;3.099;3.299;"0101000020E6100000BA68C87894C752C03DEE5BAD13FD4340"
119;"53da88d7e4b06d835806264c";t;"HAMBRIDGE, SCOTT";t;"3222-48 Richmond St. at Allegh";"Philadelphia";"PA";"19134";-75.100734;39.983697;"SIMONETTI, DAVID";"215-426-8282";f;"WAWA, STORE # 0119";"2017-09-01 16:01:00";119;"00:00:00";"00:00:00";f;;;;"0101000020E610000019E6046D72C652C02F1686C8E9FD4340"
8014;"53da88d8e4b06d8358062667";t;"SEEGER, JOY";t;"2985 Macarthur Rd.";"Whitehall";"PA";"18052";-75.499812;40.651062;"DEPAOLO, GINA";"610-439-2414";f;"WAWA, STORE # 8014";"2017-09-01 16:01:00";8014;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E61000007F8978EBFCDF52C08DD5E6FF55534440"
207;"53da88cfe4b06d835806251d";t;"FRIES, JENNIFER";t;"1300 East Erie Ave.";"Philadelphia";"PA";"19124";-75.102819;40.0053;"SIMONETTI, DAVID";"215-289-9101";f;"WAWA, STORE # 0207";"2017-09-01 16:01:00";207;"00:00:00";"00:00:00";f;;;;"0101000020E6100000139A249694C652C09B559FABAD004440"
8337;"53da88d1e4b06d8358062548";t;"KIERNAN, JOHN";t;"600 ROUTE 38 EAST";"MAPLE SHADE";"NJ";"08052";-74.968938;39.9433;"READ, JASON";"856-638-1862";f;"WAWA, STORE # 8337";"2017-09-01 16:01:00";8337;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E61000008176871403BE52C08D28ED0DBEF84340"
8321;"53da88d4e4b06d83580625fb";t;"KIERNAN, JOHN";t;"3605 ROUTE 38";"MOUNT LAUREL";"NJ";"08054-9511";-74.9212;39.96665;"READ, JASON";"856-235-0463";f;"WAWA, STORE # 8321";"2017-09-01 16:01:00";8321;"00:00:00";"00:00:00";t;2.539;2.839;3.039;"0101000020E6100000D044D8F0F4BA52C0D656EC2FBBFB4340"
105;"53da88cce4b06d8358062478";t;"EVANS, CHARLES";t;"370 North MAIN STREET";"Souderton";"PA";"18964";-75.32846;40.31345;"DEPAOLO, GINA";"215-721-1180";f;"WAWA, STORE # 0105";"2017-09-01 16:01:00";105;"00:00:00";"00:00:00";f;;;;"0101000020E6100000D482177D05D552C032772D211F284440"
8065;"53da88d6e4b06d835806262c";t;"HAMBRIDGE, SCOTT";t;"3901 Aramingo Ave";"Philadelphia";"PA";"19137";-75.088803;39.997046;"SIMONETTI, DAVID";"215-533-2153";f;"WAWA, STORE # 8065";"2017-09-01 16:01:00";8065;"00:00:00";"00:00:00";t;2.799;3.059;3.359;"0101000020E61000005932C7F2AEC552C0C64D0D349FFF4340"
725;"53da88cce4b06d835806246d";t;"KIERNAN, JOHN";t;"236 West Main St.";"Moorestown";"NJ";"08057";-74.951405;39.961364;"READ, JASON";"856-234-2694";f;"WAWA, STORE # 0725";"2017-09-01 16:01:00";725;"05:00:00";"00:00:00";f;;;;"0101000020E61000000E10CCD1E3BC52C0A0C6BDF90DFB4340"
8324;"53da88c9e4b06d835806243a";t;"TREDANARI, MARC";t;"16 MacArthur Blvd.";"Somers Point";"NJ";"08244";-74.600751;39.310344;"WEISER, MARIAN";"609-653-1810";f;"WAWA, STORE # 8324";"2017-09-01 16:01:00";8324;"00:00:00";"00:00:00";t;2.559;2.859;3.059;"0101000020E6100000848252B472A652C04241295AB9A74340"
433;"53da88bee4b0e755dc4ec4b1";t;"TREDANARI, MARC";t;"502 Shore Rd.";"Somers Point";"NJ";"08244";-74.591248;39.319342;"WEISER, MARIAN";"609-653-6150";f;"WAWA, STORE # 0433";"2017-09-01 16:01:00";433;"00:00:00";"00:00:00";f;;;;"0101000020E6100000D3F4D901D7A552C09F1EDB32E0A84340"
8025;"53da88c6e4b06d83580623cc";t;"EDWARDS, CHRISTOPHER";t;"787 Rt 41";"Gap";"PA";"17527";-76.020091;39.990951;"HERLING, TERRENCE";"717-442-9032";f;"WAWA, STORE # 8025";"2017-09-01 16:01:00";8025;"00:00:00";"00:00:00";t;2.699;2.999;3.199;"0101000020E610000069FCC22B490153C021787C7BD7FE4340"
851;"53da88cce4b06d83580624be";t;"WYNNE, AMANDA";t;"902 North Dupont Blvd.";"Milford";"DE";"19963";-75.431434;38.928061;"SHARPLESS, JOHN";"302-424-2300";f;"WAWA, STORE # 0851";"2017-09-01 16:01:00";851;"00:00:00";"00:00:00";t;2.699;2.989;3.159;"0101000020E61000007A185A9D9CDB52C0B6D8EDB3CA764340"
156;"53da88cce4b06d83580624cf";t;"SCHWARTZ, VICKI";t;"106 BETHLEHEM PIKE";"Fort Washington";"PA";"19034";-75.212601;40.138273;"DEPAOLO, GINA";"215-646-2972";f;"WAWA, STORE # 0156";"2017-09-01 16:01:00";156;"00:00:00";"00:00:00";f;;;;"0101000020E6100000348639419BCD52C0BC75FEEDB2114440"
147;"53da88d6e4b06d8358062630";t;"MANN, CLAIRE";t;"2709 North Merdian Blvd.";"Reading";"PA";"19610";-75.980694;40.355373;"DEPAOLO, GINA";"610-372-0333";f;"WAWA, STORE # 0147";"2017-09-01 16:01:00";147;"00:00:00";"00:00:00";t;2.739;3.039;3.239;"0101000020E61000008A58C4B0C3FE52C0D270CADC7C2D4440"
43;"53da88c7e4b06d8358062405";t;"SCHWARTZ, VICKI";t;"740 North Bethlehem Pk.";"Ambler";"PA";"19002";-75.22514;40.178128;"DEPAOLO, GINA";"215-641-0866";f;"WAWA, STORE # 0043";"2017-09-01 16:01:00";43;"24:00:00";"24:00:00";f;;;;"0101000020E61000005F419AB168CE52C03E40F7E5CC164440"
8513;"559798bde4b0ea5ba2dcdaf7";t;"LUST, RENEE";t;"1001 W PATRICK ST";"FREDERICK";"MD";"21702-3903";-77.438781;39.41707;"SHARPLESS, JOHN";"301-300-9524";f;"WAWA, STORE # 8513";"2017-09-01 16:01:00";8513;"00:00:00";"00:00:00";t;2.699;2.939;3.139;"0101000020E6100000CC46E7FC145C53C04512BD8C62B54340"
432;"53da88cce4b06d8358062491";t;"ALLAR, LORI";f;"2701 Ocean Dr.";"Avalon";"NJ";"08202";-74.723307;39.098455;"WEISER, MARIAN";"609-967-3326";f;"WAWA, STORE # 0432";"2017-09-01 16:01:00";432;"06:00:00";"23:00:00";f;;;;"0101000020E6100000F27D71A94AAE52C05890662C9A8C4340"
5179;"5450a945e4b0ca5d241c8b70";t;"REYNOLDS, ANGELA";t;"919 West SR 436";"Altamonte Springs";"FL";" 32714";-81.420621;28.666068;"SOUDERS, TODD";"407-389-4281";f;"WAWA, STORE # 5179";"2017-09-01 16:01:00";5179;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000B1C05774EB5A54C081E9B46E83AA3C40"
850;"53da88cee4b06d83580624e8";t;"DAVIS, ANTHONY";t;"2748-54 Pulaski Hwy.";"Newark";"DE";"19702";-75.762083;39.602663;"SHARPLESS, JOHN";"302-838-8500";f;"WAWA, STORE # 0850";"2017-09-01 16:01:00";850;"00:00:00";"00:00:00";t;2.699;2.959;3.159;"0101000020E61000009B75C6F7C5F052C02FC1A90F24CD4340"
8512;"559798c3e4b0f6c705207f66";t;"MACCUBBIN, CHRISTOPH";t;"302 W. PULASKI HIGHWAY";"ELKTON";"MD";"21921-5279";-75.84034;39.60336;"SHARPLESS, JOHN";"443-485-8455";f;"WAWA, STORE # 8512";"2017-09-01 16:01:00";8512;"00:00:00";"00:00:00";t;2.699;2.939;3.139;"0101000020E610000052616C21C8F552C077DB85E63ACD4340"
252;"53da88c9e4b06d835806244f";t;"HAMBRIDGE, SCOTT";t;"4371 Richmond St.";"Philadelphia";"PA";"19137";-75.074405;39.996524;"SIMONETTI, DAVID";"215-289-8950";f;"WAWA, STORE # 0252";"2017-09-01 16:01:00";252;"00:00:00";"00:00:00";f;;;;"0101000020E61000002B6A300DC3C452C0EDD632198EFF4340"
366;"53da88cce4b06d835806247e";t;"MORENO, SANDRA";t;"798 Woodlane Rd.";"Westampton";"NJ";"08060";-74.803792;40.011073;"READ, JASON";"609-261-1665";f;"WAWA, STORE # 0366";"2017-09-01 16:01:00";366;"00:00:00";"00:00:00";f;;;;"0101000020E61000005532005471B352C02F6F0ED76A014440"
8060;"53da88c6e4b06d83580623bf";t;"SCHWARTZ, VICKI";t;"1145 Virginia Ave.";"Fort Washington";"PA";"19034";-75.17203;40.139011;"DEPAOLO, GINA";"215-628-3134";f;"WAWA, STORE # 8060";"2017-09-01 16:01:00";8060;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E610000094FB1D8A02CB52C06364C91CCB114440"
240;"53da88bee4b0e755dc4ec4c1";t;"FRIES, JENNIFER";t;"4506-10 Castor Ave.";"Philadelphia";"PA";"19124";-75.097093;40.01894;"SIMONETTI, DAVID";"215-743-1565";f;"WAWA, STORE # 0240";"2017-09-01 16:01:00";240;"00:00:00";"00:00:00";f;;;;"0101000020E6100000EAEA8EC536C652C00A4B3CA06C024440"
8008;"53da88cce4b06d83580624c4";t;"EVANS, CHARLES";t;"3520 Bethlehem Pk.";"Souderton";"PA";"18964";-75.304185;40.320072;"DEPAOLO, GINA";"215-723-2204";f;"WAWA, STORE # 8008";"2017-09-01 16:01:00";8008;"00:00:00";"00:00:00";t;2.799;3.099;3.299;"0101000020E6100000C3BB5CC477D352C0C32E8A1EF8284440"
952;"53da88cce4b06d8358062480";t;"KIERNAN, JOHN";t;"1505 Route 73";"Pennsauken";"NJ";"08110";-75.022754;39.987322;"READ, JASON";"856-663-2253";f;"WAWA, STORE # 0952";"2017-09-01 16:01:00";952;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E61000009B7631CD74C152C0874F3A9160FE4340"
744;"53da88d6e4b06d8358062622";t;"SIMMONS, THOMAS";t;"1400 Route 72";"Manahawkin";"NJ";"08050";-74.290851;39.727034;"MURPHY, MAUREEN";"609-597-8278";f;"WAWA, STORE # 0744";"2017-09-01 16:01:00";744;"00:00:00";"00:00:00";f;;;;"0101000020E61000009240834D9D9252C0408A3A730FDD4340"
193;"53da88c3e4b06d8358062352";t;"HAMBRIDGE, SCOTT";f;"6001 Harbison St.";"Philadelphia";"PA";"19135";-75.062657;40.022155;"SIMONETTI, DAVID";"215-533-7440";f;"WAWA, STORE # 0193";"2017-09-01 16:01:00";193;"05:00:00";"24:00:00";f;;;;"0101000020E61000006477819202C452C0B0389CF9D5024440"
323;"53da88cee4b06d83580624e2";t;"KIERNAN, JOHN";t;"2112 Church Rd.";"Cinnaminson";"NJ";"08077";-75.008211;39.986923;"READ, JASON";"856-786-2131";f;"WAWA, STORE # 0323";"2017-09-01 16:01:00";323;"00:00:00";"00:00:00";f;;;;"0101000020E6100000EB1D6E8786C052C0C9552C7E53FE4340"
5219;"55cda62ce4b0431100de03a3";t;"SANCHEZ, EDWARD";t;"1020 WEST MITCHELL HAMMOCK RD";"OVIEDO";"FL";"32765";-81.22602;28.655593;"SOUDERS, TODD";"407-791-9611";f;"WAWA, STORE # 5219";"2017-09-01 16:01:00";5219;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E61000007C0F971C774E54C08D7C5EF1D4A73C40"
74;"53da88c6e4b06d83580623b2";t;"FRIES, JENNIFER";t;"2401 SUSQUEHANNA ROAD";"ABINGTON";"PA";"19001";-75.135632;40.122775;"SIMONETTI, DAVID";"215-886-5476";f;"WAWA, STORE # 0074";"2017-09-01 16:01:00";74;"00:00:00";"00:00:00";f;;;;"0101000020E6100000A112D731AEC852C019E25817B70F4440"
982;"53da88d4e4b06d83580625d0";t;"MOREY, JOHN";t;"3 Arney's Mount Rd.";"Pemberton";"NJ";"08068";-74.681408;39.977858;"MURPHY, MAUREEN";"609-894-0063";f;"WAWA, STORE # 0982";"2017-09-01 16:01:00";982;"00:00:00";"00:00:00";t;2.499;2.839;3.039;"0101000020E6100000E6CE4C309CAB52C0E41071732AFD4340"
8066;"53da88c7e4b06d83580623d6";t;"FRIES, JENNIFER";t;"816 Old York Road";"Jenkintown";"PA";"19046";-75.124951;40.105836;"SIMONETTI, DAVID";"215-884-2131";f;"WAWA, STORE # 8066";"2017-09-01 16:01:00";8066;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E61000008FA67A32FFC752C0A65EB7088C0D4440"
5150;"53da88c9e4b06d8358062424";t;"REYNOLDS, ANGELA";t;"1200 West Colonial Drive";"Orlando";"FL";"32805";-81.396363;28.55256;"SOUDERS, TODD";"407-835-8985";f;"WAWA, STORE # 5150";"2017-09-01 16:01:00";5150;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E61000000B96EA025E5954C0E8137992748D3C40"
492;"53da88bee4b0e755dc4ec497";t;"ALLAR, LORI";t;"224 South Main St.";"Cape May Court House";"NJ";"08210";-74.825515;39.078011;"WEISER, MARIAN";"609-465-1461";f;"WAWA, STORE # 0492";"2017-09-01 16:01:00";492;"00:00:00";"00:00:00";f;;;;"0101000020E6100000E0D6DD3CD5B452C037DDB243FC894340"
5212;"55cda62ce4b0431100de039c";t;"MARKO-HEIM, CHARLENE";t;"6566 LAKE WORTH ROAD";"GREENACRES";"FL";"33467";-80.147773;26.618111;"PREVOST, DAVID";"561-619-4040";f;"WAWA, STORE # 5212";"2017-09-01 16:01:00";5212;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000D68EE21C750954C0404CC2853C9E3A40"
166;"53da88bee4b0e755dc4ec4c9";t;"MANN, CLAIRE";t;"5060 Perkiomen Ave.";"Reading";"PA";"19606";-75.853649;40.301429;"DEPAOLO, GINA";"610-779-1406";f;"WAWA, STORE # 0166";"2017-09-01 16:01:00";166;"00:00:00";"00:00:00";t;2.739;3.039;3.239;"0101000020E6100000D7506A2FA2F652C07288B83995264440"
387;"53da88c4e4b06d8358062376";t;"MORENO, SANDRA";t;"2835 Route 206";"Columbus";"NJ";"08022";-74.728443;40.03999;"READ, JASON";"609-265-8382";f;"WAWA, STORE # 0387";"2017-09-01 16:01:00";387;"00:00:00";"00:00:00";f;;;;"0101000020E6100000028063CF9EAE52C062156F641E054440"
423;"53da88d7e4b06d835806264e";t;"MORENO, SANDRA";t;"76 Springside Rd.";"Westampton";"NJ";"08060";-74.855793;40.023684;"READ, JASON";"609-871-9180";f;"WAWA, STORE # 0423";"2017-09-01 16:01:00";423;"00:00:00";"00:00:00";f;;;;"0101000020E610000054C90050C5B652C020B8CA1308034440"
460;"53da88c9e4b06d835806243f";t;"KIERNAN, JOHN";t;"600 Cinnaminson Ave.";"Palmyra";"NJ";"08065";-75.021114;40.003603;"READ, JASON";"856-829-8368";f;"WAWA, STORE # 0460";"2017-09-01 16:01:00";460;"00:00:00";"00:00:00";f;;;;"0101000020E610000037DF88EE59C152C07095271076004440"
29;"53da88d4e4b06d83580625e2";t;"CHRISTENSEN, RONALD";t;"425 West Moreland Ave.";"Willow Grove";"PA";"19090";-75.122381;40.14493;"SIMONETTI, DAVID";"215-659-5580";f;"WAWA, STORE # 0029";"2017-09-01 16:01:00";29;"00:00:00";"00:00:00";f;;;;"0101000020E6100000B7291E17D5C752C0CA1AF5108D124440"
8063;"53da88bee4b0e755dc4ec4bf";t;"CHRISTENSEN, RONALD";t;"201 York Road";"Willow Grove";"PA";"19090";-75.115171;40.144988;"SIMONETTI, DAVID";"215-706-2071";f;"WAWA, STORE # 8063";"2017-09-01 16:01:00";8063;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E6100000A69C2FF65EC752C0FE277FF78E124440"
299;"53da88cae4b06d8358062466";t;"SEEGER, JOY";t;"911-941 Union Blvd.";"Allentown";"PA";"18109";-75.442474;40.624765;"DEPAOLO, GINA";"610-439-6770";f;"WAWA, STORE # 0299";"2017-09-01 16:01:00";299;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E610000024D5777E51DC52C0BC57AD4CF84F4440"
497;"53da88c4e4b06d835806235f";t;"SIMMONS, THOMAS";t;"20 East Main St.";"Tuckerton";"NJ";"08087";-74.340553;39.602911;"MURPHY, MAUREEN";"609-296-6995";f;"WAWA, STORE # 0497";"2017-09-01 16:01:00";497;"00:00:00";"00:00:00";f;;;;"0101000020E61000008063CF9ECB9552C007B309302CCD4340"
