X,Y,locationid,objectid,hasmenu,areamanager,open24hours,address,city,state,zip,longitude,latitude,regionaldirector,telephone,isactive,storename,lastupdated,storenumber,storeopen,storeclose,hasfuel,unleadedprice,plusprice,premiumprice
-75.930537,39.612858,585,53da88c7e4b06d83580623de,t,"MACCUBBIN, CHRISTOPH",t,2031 Pulaski Hwy.,NORTH EAST,MD,21901,-75.930537,39.612858,"SHARPLESS, JOHN",410-287-3432,t,"WAWA, STORE # 0585",2017-09-07 16:01:00,585,00:00:00,00:00:00,t,2.699,3.019,3.219
-74.922927,40.03564,959,53da88c4e4b06d8358062378,t,"KIERNAN, JOHN",t,4167 S Route 130,Edgewater Park,NJ,08010,-74.922927,40.03564,"READ, JASON",609-835-5600,t,"WAWA, STORE # 0959",2017-09-07 16:01:00,959,00:00:00,00:00:00,t,2.699,2.999,3.199
-81.687915,28.378389,5121,53da88cae4b06d8358062461,t,"HARRELL, CHARLENE",t,16126 GREATER GROVES BLVD,CLERMONT,FL,34714,-81.687915,28.378389,"SOUDERS, TODD",352-242-9784,t,"WAWA, STORE # 5121",2017-09-07 16:01:00,5121,00:00:00,00:00:00,t,2.699,2.949,3.199
-74.850229,40.072872,8314,53da88d8e4b06d835806266d,t,"MORENO, SANDRA",f,350 US Route 130,BURLINGTON,NJ,08016,-74.850229,40.072872,"READ, JASON",609-747-7721,t,"WAWA, STORE # 8314",2017-09-07 16:01:00,8314,04:00:00,24:00:00,t,2.679,2.999,3.179
-75.11908,38.338444,556,53da88d6e4b06d8358062633,t,"MC AROY, CHERYL",t,12502 Ocean Gateway,OCEAN CITY,MD,21842,-75.11908,38.338444,"SHARPLESS, JOHN",410-213-1632,t,"WAWA, STORE # 0556",2017-09-07 16:01:00,556,00:00:00,00:00:00,t,2.699,2.979,3.179
-75.565823,38.42053,561,53da88cce4b06d8358062497,t,"MC AROY, CHERYL",t,2740 North Salisbury Blvd.,Salisbury,MD,21801,-75.565823,38.42053,"SHARPLESS, JOHN",410-548-7946,t,"WAWA, STORE # 0561",2017-09-07 16:01:00,561,00:00:00,00:00:00,t,2.699,2.979,3.179
-74.613205,39.252256,771,53da88cce4b06d8358062499,t,"TREDANARI, MARC",f,110 34th St.,Ocean City,NJ,08226,-74.613205,39.252256,"WEISER, MARIAN",609-398-6080,t,"WAWA, STORE # 0771",2017-09-07 16:01:00,771,06:00:00,22:00:00,f,,,
-75.694551,39.61958,844,53da88c7e4b06d83580623fb,t,"DAVIS, ANTHONY",t,1693 Pulaski Hwy.,Newark,DE,19702,-75.694551,39.61958,"SHARPLESS, JOHN",302-838-8050,t,"WAWA, STORE # 0844",2017-09-07 16:01:00,844,00:00:00,00:00:00,t,2.699,2.999,3.199
-74.391282,39.960502,948,53da88bee4b0e755dc4ec4a8,t,"MOREY, JOHN",t,1180 Route 70,Whiting,NJ,08759,-74.391282,39.960502,"MURPHY, MAUREEN",732-350-5935,t,"WAWA, STORE # 0948",2017-09-07 16:01:00,948,00:00:00,00:00:00,t,2.739,3.039,3.239
-76.519343,38.302906,592,53da88d1e4b06d8358062582,t,"DAVIS, MICHAEL",t,23141 Three Notch Rd.,California,MD,20619,-76.519343,38.302906,"SHARPLESS, JOHN",301-866-6080,t,"WAWA, STORE # 0592",2017-09-07 16:01:00,592,00:00:00,00:00:00,t,2.699,2.979,3.279
-75.557141,38.456134,856,53da88cee4b06d83580624fd,t,"MC AROY, CHERYL",t,38711 Sussex Hwy.,Delmar,DE,19940,-75.557141,38.456134,"SHARPLESS, JOHN",302-846-3272,t,"WAWA, STORE # 0856",2017-09-07 16:01:00,856,00:00:00,00:00:00,t,2.699,2.979,3.179
-81.398043,28.463749,5105,53da88c4e4b06d835806235e,t,"CARRAGHER, MICHAEL",t,7030 South Orange Blossom Trai,Orlando,FL,32809,-81.398043,28.463749,"SOUDERS, TODD",407-240-3238,t,"WAWA, STORE # 5105",2017-09-07 16:01:00,5105,00:00:00,00:00:00,t,2.699,2.949,3.199
-74.870743,40.179361,8020,53da88c9e4b06d835806242b,t,"HASIAK, TOM",t,132 Oxford Valley Rd.,Langhorne,PA,19047,-74.870743,40.179361,"SIMONETTI, DAVID",215-949-1024,t,"WAWA, STORE # 8020",2017-09-07 16:01:00,8020,00:00:00,00:00:00,t,2.899,3.259,3.459
-74.64639,40.19252,8342,5572aea4e4b0707a59cbc17f,t,"HOLLAND, DANIEL",t,3817 CROSSWICKS HAMILTON SQ RD,TRENTON,NJ,08691-3760,-74.64639,40.19252,"READ, JASON",609-585-0380,t,"WAWA, STORE # 8342",2017-09-07 16:01:00,8342,00:00:00,00:00:00,t,2.739,3.039,3.239
-74.648913,40.403315,306,53da88c7e4b06d83580623fa,t,"HOLLAND, DANIEL",t,1273 Route 206,Rocky Hill,NJ,08553,-74.648913,40.403315,"READ, JASON",609-924-4122,t,"WAWA, STORE # 0306",2017-09-07 16:01:00,306,00:00:00,00:00:00,f,,,
-74.674949,40.264844,373,53da88c7e4b06d83580623ff,t,"HOLLAND, DANIEL",t,3800 Quakerbridge Rd.,Hamilton,NJ,08619,-74.674949,40.264844,"READ, JASON",609-584-8708,t,"WAWA, STORE # 0373",2017-09-07 16:01:00,373,00:00:00,00:00:00,f,,,
-74.13263,39.950962,953,53da88c7e4b06d83580623d7,t,"WADE, ADAM",t,2302 Route 37 East,Toms River,NJ,08753,-74.13263,39.950962,"MURPHY, MAUREEN",732-270-9039,t,"WAWA, STORE # 0953",2017-09-07 16:01:00,953,00:00:00,00:00:00,t,2.739,3.039,3.239
-74.206553,39.860621,988,53da88cce4b06d83580624c0,t,"SIMMONS, THOMAS",t,800 Lacey Rd.,Forked River,NJ,08731,-74.206553,39.860621,"MURPHY, MAUREEN",609-693-8060,t,"WAWA, STORE # 0988",2017-09-07 16:01:00,988,00:00:00,00:00:00,t,2.699,3.099,3.239
-76.492336,37.100423,8631,53da88c4e4b06d8358062360,t,"FOSSELLA, JASON",t,12095 JEFFERSON AVE,NEWPORT NEWS,VA,23606,-76.492336,37.100423,"RUPERT, MICHELLE",757-269-4213,t,"WAWA, STORE # 8631",2017-09-07 16:01:00,8631,00:00:00,00:00:00,t,2.499,2.779,3.029
-75.703756,40.008932,226,53da88d4e4b06d835806259f,t,"EDWARDS, CHRISTOPHER",t,100 Wallace Ave.,Downingtown,PA,19335,-75.703756,40.008932,"HERLING, TERRENCE",610-269-7391,t,"WAWA, STORE # 0226",2017-09-07 16:01:00,226,00:00:00,00:00:00,f,,,
-75.056614,38.426336,566,53da88cee4b06d83580624e3,t,"MC AROY, CHERYL",t,12001 Coastal Hwy. #A,Ocean City,MD,21842,-75.056614,38.426336,"SHARPLESS, JOHN",410-524-6730,t,"WAWA, STORE # 0566",2017-09-07 16:01:00,566,00:00:00,00:00:00,t,2.699,3.019,3.219
-76.416135,36.866236,695,53da88c7e4b06d83580623d2,t,"CHESLER, JASON",t,3408 Western Branch Blvd.,Chesapeake,VA,23321,-76.416135,36.866236,"RUPERT, MICHELLE",757-638-6431,t,"WAWA, STORE # 0695",2017-09-07 16:01:00,695,00:00:00,00:00:00,t,2.459,2.759,2.959
-74.155402,39.953174,763,53da88c7e4b06d83580623d9,t,"WADE, ADAM",t,1600 Route 37 East,Toms River,NJ,08753,-74.155402,39.953174,"MURPHY, MAUREEN",732-929-3420,t,"WAWA, STORE # 0763",2017-09-07 16:01:00,763,00:00:00,00:00:00,f,,,
-74.063746,39.994387,949,53da88bfe4b0e755dc4ec4f2,t,"WADE, ADAM",t,3485 ROUTE 35 NORTH,LAVALLETTE,NJ,08735,-74.063746,39.994387,"MURPHY, MAUREEN",732-830-2760,t,"WAWA, STORE # 0949",2017-09-07 16:01:00,949,00:00:00,00:00:00,f,,,
-81.166472,28.564604,5142,53da88bee4b0e755dc4ec49a,t,"SANCHEZ, EDWARD",t,14548 E Colonial Dr.,Orlando,FL,32826,-81.166472,28.564604,"SOUDERS, TODD",407-275-6205,t,"WAWA, STORE # 5142",2017-09-07 16:01:00,5142,00:00:00,00:00:00,t,2.699,2.949,3.199
-81.195547,28.566165,5161,53da88c6e4b06d83580623b3,t,"SANCHEZ, EDWARD",t,12321 E. Colonial Drive,Orlando,FL,32826,-81.195547,28.566165,"SOUDERS, TODD",407-273-0913,t,"WAWA, STORE # 5161",2017-09-07 16:01:00,5161,00:00:00,00:00:00,t,2.699,2.949,3.199
-74.472032,40.266575,8330,53da88cae4b06d835806245f,t,"OTT, WILLIAM",t,Rt. 33 and Butcher Rd,MONROE TOWNSHIP,NJ,08799,-74.472032,40.266575,"READ, JASON",609-371-8904,t,"WAWA, STORE # 8330",2017-09-07 16:01:00,8330,00:00:00,00:00:00,t,2.679,2.979,3.179
-74.706779,40.273505,8339,53ed0c24e4b0018181e35e77,t,"HOLLAND, DANIEL",f,2936 BRUNSWICK PIKE,LAWRENCE TOWNSHIP,NJ,08648,-74.706779,40.273505,"READ, JASON",609-771-6756,t,"WAWA, STORE # 8339",2017-09-07 16:01:00,8339,00:00:00,00:00:00,t,2.699,3.019,3.219
-75.685946,40.074726,201,53da88d1e4b06d8358062570,t,"EDWARDS, CHRISTOPHER",t,1800 Ticonderoga Blvd.,Chester Springs,PA,19425,-75.685946,40.074726,"HERLING, TERRENCE",610-458-2310,t,"WAWA, STORE # 0201",2017-09-07 16:01:00,201,00:00:00,00:00:00,t,2.899,3.199,3.399
-74.228195,39.967862,429,53da88cfe4b06d835806250f,t,"WADE, ADAM",t,254 ROUTE 37 WEST,Toms River,NJ,08755,-74.228195,39.967862,"MURPHY, MAUREEN",732-240-5728,t,"WAWA, STORE # 0429",2017-09-07 16:01:00,429,00:00:00,00:00:00,f,,,
-75.516401,39.640692,750,53da88c9e4b06d8358062427,t,"ACKER, MICHELLE",t,2 Carroll Ave.,Pennsville,NJ,08070,-75.516401,39.640692,"WEISER, MARIAN",856-678-8012,t,"WAWA, STORE # 0750",2017-09-07 16:01:00,750,00:00:00,00:00:00,f,,,
-75.598418,39.73992,810,53da88d4e4b06d83580625df,t,"CHICKELERO, BONNIE",t,915 New Rd.,Wilmington,DE,19805,-75.598418,39.73992,"SHARPLESS, JOHN",302-995-6641,t,"WAWA, STORE # 0810",2017-09-07 16:01:00,810,00:00:00,00:00:00,f,,,
-75.070755,38.539898,836,53da88cce4b06d835806246c,t,"MC AROY, CHERYL",f,774 Garfield Pkwy.,Bethany Beach,DE,19930,-75.070755,38.539898,"SHARPLESS, JOHN",302-537-2663,t,"WAWA, STORE # 0836",2017-09-07 16:01:00,836,05:30:00,23:00:00,f,,,
-75.594124,39.282501,853,53da88d1e4b06d8358062534,t,"WYNNE, AMANDA",t,500 Jimmy Dr.,Smyrna,DE,19977,-75.594124,39.282501,"SHARPLESS, JOHN",302-653-3290,t,"WAWA, STORE # 0853",2017-09-07 16:01:00,853,00:00:00,00:00:00,t,2.699,2.999,3.199
-74.139406,40.053858,923,53da88bee4b0e755dc4ec4b5,t,"WADE, ADAM",t,595 Brick Blvd.,Brick,NJ,08723,-74.139406,40.053858,"MURPHY, MAUREEN",732-451-0259,t,"WAWA, STORE # 0923",2017-09-07 16:01:00,923,00:00:00,00:00:00,f,,,
-82.402635,28.540448,5259,56cfdc2ae4b055b3dca36022,t,"MORTON, RICHARD",t,20075 CORTEZ BLVD,BROOKSVILLE,FL,34601,-82.402635,28.540448,"PREVOST, DAVID",352-263-6581,t,"WAWA, STORE # 5259",2017-09-07 16:01:00,5259,00:00:00,00:00:00,t,2.699,2.949,3.199
-75.7177,39.844628,34,53da88bfe4b0e755dc4ec4e7,t,"EDWARDS, CHRISTOPHER",t,505 West Cypress St.,Kennett Square,PA,19348,-75.7177,39.844628,"HERLING, TERRENCE",610-444-9949,t,"WAWA, STORE # 0034",2017-09-07 16:01:00,34,00:00:00,00:00:00,f,,,
-75.542349,39.828355,826,53da88c9e4b06d835806242d,t,"DAVIS, ANTHONY",t,3448 Naamans Rd.,Wilmington,DE,19803,-75.542349,39.828355,"SHARPLESS, JOHN",302-478-8237,t,"WAWA, STORE # 0826",2017-09-07 16:01:00,826,00:00:00,00:00:00,f,,,
-75.468993,39.794227,854,53da88d8e4b06d8358062662,t,"DAVIS, ANTHONY",t,2621 Philadelphia Pk.,Claymont,DE,19703,-75.468993,39.794227,"SHARPLESS, JOHN",302-798-2411,t,"WAWA, STORE # 0854",2017-09-07 16:01:00,854,00:00:00,00:00:00,t,2.699,2.959,3.159
-75.55095,39.810122,862,53da88c7e4b06d83580623e4,t,"DAVIS, ANTHONY",t,4030 Concord Pk.,Talleyville,DE,19803,-75.55095,39.810122,"SHARPLESS, JOHN",302-477-1433,t,"WAWA, STORE # 0862",2017-09-07 16:01:00,862,00:00:00,00:00:00,t,2.699,2.959,3.159
-75.195497,38.633863,865,53fd8254e4b092d8b8ef1981,t,"WYNNE, AMANDA",t,24930 John J. Williams Hwy,Millsboro,DE,19966,-75.195497,38.633863,"SHARPLESS, JOHN",302-945-1834,t,"WAWA, STORE # 0865",2017-09-07 16:01:00,865,00:00:00,00:00:00,t,2.699,2.959,3.159
-81.466542,28.449618,5160,53da88cfe4b06d8358062525,t,"HARRELL, CHARLENE",t,6500 W SAND LAKE RD,ORLANDO,FL,32819,-81.466542,28.449618,"SOUDERS, TODD",407-248-1213,t,"WAWA, STORE # 5160",2017-09-07 16:01:00,5160,00:00:00,00:00:00,t,2.699,2.949,3.199
-75.647052,40.055205,85,53da88cce4b06d8358062483,t,"EDWARDS, CHRISTOPHER",t,750 North Pottstown Pk.,Exton,PA,19341,-75.647052,40.055205,"HERLING, TERRENCE",610-363-9712,t,"WAWA, STORE # 0085",2017-09-07 16:01:00,85,00:00:00,00:00:00,t,2.899,3.199,3.399
-74.577346,39.432012,920,53da88d8e4b06d835806266e,t,"TREDANARI, MARC",t,2422-28 Tilton Rd.,EGG HARBOR TOWNSHIP,NJ,08234,-74.577346,39.432012,"WEISER, MARIAN",609-641-2069,t,"WAWA, STORE # 0920",2017-09-07 16:01:00,920,00:00:00,00:00:00,t,2.699,2.999,3.179
-74.528283,39.446782,968,53da88c9e4b06d8358062421,t,"CATERINA, SHERRI",t,719 5th Ave.,Galloway,NJ,08205,-74.528283,39.446782,"WEISER, MARIAN",609-652-6423,t,"WAWA, STORE # 0968",2017-09-07 16:01:00,968,00:00:00,00:00:00,t,2.699,2.999,3.199
-75.662885,40.047522,8033,53da88c9e4b06d8358062419,t,"EDWARDS, CHRISTOPHER",t,120 Eagleview Rd.,Lionville,PA,19341,-75.662885,40.047522,"HERLING, TERRENCE",610-363-4046,t,"WAWA, STORE # 8033",2017-09-07 16:01:00,8033,00:00:00,00:00:00,t,2.899,3.199,3.399
-75.536789,39.849887,170,53da88c4e4b06d8358062383,t,"GAMBIER, RACHEL",t,721 Naamans Creek Rd.,Chadds Ford,PA,19317,-75.536789,39.849887,"HERLING, TERRENCE",610-459-9819,t,"WAWA, STORE # 0170",2017-09-07 16:01:00,170,00:00:00,00:00:00,t,2.899,3.179,3.379
-74.68938,39.157172,300,53da88cee4b06d83580624ff,t,"ALLAR, LORI",f,3800 Landis Ave.,Sea Isle City,NJ,08243,-74.68938,39.157172,"WEISER, MARIAN",609-263-2330,t,"WAWA, STORE # 0300",2017-09-07 16:01:00,300,06:00:00,22:00:00,f,,,
-74.285334,40.123659,348,53da88d1e4b06d8358062588,t,"CRESPO, ALEASE",t,10 Manhattan Ave.,Jackson,NJ,08527,-74.285334,40.123659,"READ, JASON",732-928-4333,t,"WAWA, STORE # 0348",2017-09-07 16:01:00,348,00:00:00,00:00:00,f,,,
-74.5922,39.331034,461,53da88d1e4b06d8358062578,t,"TREDANARI, MARC",t,112 NEW ROAD,Somers Point,NJ,08244,-74.5922,39.331034,"WEISER, MARIAN",609-653-8922,t,"WAWA, STORE # 0461",2017-09-07 16:01:00,461,00:00:00,00:00:00,t,2.699,2.999,3.199
-74.396871,39.394255,713,53da88d6e4b06d8358062635,t,"CATERINA, SHERRI",t,3932 Brigantine Blvd.,Brigantine,NJ,08203,-74.396871,39.394255,"WEISER, MARIAN",609-266-2680,t,"WAWA, STORE # 0713",2017-09-07 16:01:00,713,00:00:00,00:00:00,f,,,
-74.126161,40.215869,929,53da88d4e4b06d83580625e0,t,"OTT, WILLIAM",t,1310 Hwy. 34,Farmingdale,NJ,07727,-74.126161,40.215869,"READ, JASON",732-938-6870,t,"WAWA, STORE # 0929",2017-09-07 16:01:00,929,00:00:00,00:00:00,t,2.719,3.019,3.219
-74.144285,40.119917,343,53da88c4e4b06d8358062363,t,"WADE, ADAM",t,301 Newton's Corner Rd.,Howell,NJ,07731,-74.144285,40.119917,"MURPHY, MAUREEN",732-840-1890,t,"WAWA, STORE # 0343",2017-09-07 16:01:00,343,00:00:00,00:00:00,f,,,
-76.459683,37.08065,685,53da88c4e4b06d835806237e,t,"FOSSELLA, JASON",t,772 J. Clyde Morris Blvd.,Newport News,VA,23601,-76.459683,37.08065,"RUPERT, MICHELLE",757-873-4737,t,"WAWA, STORE # 0685",2017-09-07 16:01:00,685,00:00:00,00:00:00,t,2.499,2.759,2.959
-75.132183,38.731485,849,53da88cae4b06d8358062459,t,"WYNNE, AMANDA",t,35436 Wolfe Neck Rd.,Rehoboth Beach,DE,19971,-75.132183,38.731485,"SHARPLESS, JOHN",302-644-4210,t,"WAWA, STORE # 0849",2017-09-07 16:01:00,849,00:00:00,00:00:00,t,2.699,2.999,3.199
-75.104235,38.712698,871,5589182ce4b03b6b0b192403,t,"WYNNE, AMANDA",t,30155 VETERANS WAY,REHOBOTH BEACH,DE,19971,-75.104235,38.712698,"SHARPLESS, JOHN",302-227-1893,t,"WAWA, STORE # 0871",2017-09-07 16:01:00,871,00:00:00,00:00:00,t,2.679,2.939,3.139
-75.038504,39.421454,964,53da88d4e4b06d83580625a5,t,"ACKER, MICHELLE",t,2105 North 2nd St.,Millville,NJ,08332,-75.038504,39.421454,"WEISER, MARIAN",856-327-3661,t,"WAWA, STORE # 0964",2017-09-07 16:01:00,964,00:00:00,00:00:00,t,2.699,2.999,3.199
-76.44016,37.021936,8641,55715d35e4b0ab783c6823fc,t,"FOSSELLA, JASON",t,5280 W Mercury Blvd,Hampton,VA,23605,-76.44016,37.021936,"RUPERT, MICHELLE",757-838-0514,t,"WAWA, STORE # 8641",2017-09-07 16:01:00,8641,00:00:00,00:00:00,t,2.479,2.679,2.879
-75.593767,39.965099,278,53da88c6e4b06d83580623c7,t,"OHARA, TIM",t,706 East Gay St.,West Chester,PA,19380,-75.593767,39.965099,"HERLING, TERRENCE",610-701-4760,t,"WAWA, STORE # 0278",2017-09-07 16:01:00,278,00:00:00,00:00:00,t,2.899,3.199,3.399
-74.204455,40.105508,743,53da88c4e4b06d835806236c,t,"MOREY, JOHN",t,605 East County Line Rd.,Lakewood,NJ,08701,-74.204455,40.105508,"MURPHY, MAUREEN",732-364-4452,t,"WAWA, STORE # 0743",2017-09-07 16:01:00,743,00:00:00,00:00:00,f,,,
-74.228455,40.23893,910,53da88d4e4b06d83580625dc,t,"OTT, WILLIAM",t,909 Route 33,Freehold,NJ,07728,-74.228455,40.23893,"READ, JASON",732-866-0096,t,"WAWA, STORE # 0910",2017-09-07 16:01:00,910,00:00:00,00:00:00,t,2.719,3.019,3.219
-74.090766,40.258003,996,53da88cae4b06d835806246a,t,"OTT, WILLIAM",t,2000 SHAFTO ROAD,TINTON FALLS,NJ,07712,-74.090766,40.258003,"READ, JASON",732-493-2101,t,"WAWA, STORE # 0996",2017-09-07 16:01:00,996,00:00:00,00:00:00,t,2.719,3.019,3.219
-75.421077,39.825678,7,53da88bee4b0e755dc4ec4a7,t,"GAMBIER, RACHEL",t,1439 Market St.,Linwood,PA,19061,-75.421077,39.825678,"HERLING, TERRENCE",610-485-4855,t,"WAWA, STORE # 0007",2017-09-07 16:01:00,7,00:00:00,00:00:00,f,,,
-75.43711,39.829694,30,53da88d4e4b06d83580625e5,t,"GAMBIER, RACHEL",t,2300 Chichester Ave.,Boothwyn,PA,19061,-75.43711,39.829694,"HERLING, TERRENCE",610-494-0226,t,"WAWA, STORE # 0030",2017-09-07 16:01:00,30,00:00:00,00:00:00,f,,,
-74.31909,40.33622,754,53da88c6e4b06d83580623ca,t,"OTT, WILLIAM",t,345 Union Hill Rd.,Manalapan,NJ,07726,-74.31909,40.33622,"READ, JASON",732-536-9679,t,"WAWA, STORE # 0754",2017-09-07 16:01:00,754,00:00:00,00:00:00,f,,,
-74.367753,40.254954,993,53da88c6e4b06d83580623c8,t,"OTT, WILLIAM",t,146 Woodward Ave.,Manalapan,NJ,07726,-74.367753,40.254954,"READ, JASON",732-446-9650,t,"WAWA, STORE # 0993",2017-09-07 16:01:00,993,00:00:00,00:00:00,t,2.699,2.999,3.199
-81.457422,28.304796,5143,53da88cee4b06d83580624f5,t,"HARRELL, CHARLENE",t,4391 W. Vine St.,Kissimmee,FL,34746,-81.457422,28.304796,"SOUDERS, TODD",321-677-0394,t,"WAWA, STORE # 5143",2017-09-07 16:01:00,5143,00:00:00,00:00:00,t,2.699,2.949,3.199
-80.230696,26.045367,5193,55ae0833e4b09d41121b128b,t,"DIILLIO, DENISE",t,6350 STIRLING ROAD,DAVIE,FL,33314,-80.230696,26.045367,"PREVOST, DAVID",954-559-8620,t,"WAWA, STORE # 5193",2017-09-07 16:01:00,5193,00:00:00,00:00:00,t,2.699,2.949,3.199
-75.576533,39.967401,8068,544f5322e4b0b783b952dc1e,t,"OHARA, TIM",t,1050 WEST CHESTER PIKE,WEST CHESTER,PA,19382-5003,-75.576533,39.967401,"HERLING, TERRENCE",610-429-1205,t,"WAWA, STORE # 8068",2017-09-07 16:01:00,8068,00:00:00,00:00:00,t,2.899,3.199,3.399
-76.359806,36.8107,8612,53da88c6e4b06d83580623ab,t,"CHESLER, JASON",t,4005 VICTORY BLVD,PORTSMOUTH,VA,23701,-76.359806,36.8107,"RUPERT, MICHELLE",757-488-1472,t,"WAWA, STORE # 8612",2017-09-07 16:01:00,8612,00:00:00,00:00:00,t,2.439,2.699,2.919
-74.07587,40.351311,790,53da88c4e4b06d835806238c,t,"OTT, WILLIAM",t,14 NORTH BRIDGE AVE.,Red Bank,NJ,07701,-74.07587,40.351311,"READ, JASON",732-747-3555,t,"WAWA, STORE # 0790",2017-09-07 16:01:00,790,00:00:00,00:00:00,f,,,
-81.402951,28.318497,5104,53da88d7e4b06d835806265b,t,"MCGRATH, KEVIN",t,2449 N. Orange Blossom Trail,Kissimmee,FL,34744,-81.402951,28.318497,"SOUDERS, TODD",407-870-1502,t,"WAWA, STORE # 5104",2017-09-07 16:01:00,5104,00:00:00,00:00:00,t,2.699,2.949,3.199
-81.233716,28.34851,5187,55715d35e4b0ab783c6823fd,t,"MCGRATH, KEVIN",t,14876 NARCOOSSE RD,ORLANDO,FL,32832,-81.233716,28.34851,"SOUDERS, TODD",407-856-5960,t,"WAWA, STORE # 5187",2017-09-07 16:01:00,5187,00:00:00,00:00:00,t,2.699,2.949,3.199
-74.909087,38.946771,452,53da88d8e4b06d8358062668,t,"ALLAR, LORI",t,1426-1428 Texas Ave.,Cape May,NJ,08204,-74.909087,38.946771,"WEISER, MARIAN",609-884-6753,t,"WAWA, STORE # 0452",2017-09-07 16:01:00,452,00:00:00,00:00:00,f,,,
-74.881018,39.603006,714,53da88cae4b06d835806245a,t,"FETTERMAN, JENNIFER",t,7 East Black Horse Pk.,WILLIAMSTOWN,NJ,08094,-74.881018,39.603006,"WEISER, MARIAN",609-561-3438,t,"WAWA, STORE # 0714",2017-09-07 16:01:00,714,00:00:00,00:00:00,f,,,
-81.583899,28.551483,5210,55cda62ce4b0431100de039a,t,"HARRELL, CHARLENE",t,13501 W COLONIAL DR,WINTER GARDEN,FL,34787,-81.583899,28.551483,"SOUDERS, TODD",407-301-7017,t,"WAWA, STORE # 5210",2017-09-07 16:01:00,5210,00:00:00,00:00:00,t,2.699,2.949,3.199
-75.113053,39.719009,8327,53da88d1e4b06d835806257c,t,"GORDON, GEORGE",t,692 N. Delsea Dr.,Glassboro,NJ,08028,-75.113053,39.719009,"WEISER, MARIAN",856-881-7098,t,"WAWA, STORE # 8327",2017-09-07 16:01:00,8327,00:00:00,00:00:00,t,2.739,3.039,3.239
-74.829208,38.98717,729,53da88c4e4b06d8358062373,t,"ALLAR, LORI",t,418 West Rio Grande Ave.,Wildwood,NJ,08260,-74.829208,38.98717,"WEISER, MARIAN",609-729-6339,t,"WAWA, STORE # 0729",2017-09-07 16:01:00,729,00:00:00,00:00:00,t,2.699,2.979,3.179
-74.941199,38.98295,980,53da88d4e4b06d83580625b5,t,"ALLAR, LORI",t,3719 Bayshore Rd.,CAPE MAY,NJ,08204,-74.941199,38.98295,"WEISER, MARIAN",609-886-0004,t,"WAWA, STORE # 0980",2017-09-07 16:01:00,980,00:00:00,00:00:00,t,2.699,2.999,3.199
-75.393312,39.876489,8042,53da88c9e4b06d8358062410,t,"GAMBIER, RACHEL",t,4703 Edgemont Ave.,Brookhaven,PA,19015,-75.393312,39.876489,"HERLING, TERRENCE",610-872-5183,t,"WAWA, STORE # 8042",2017-09-07 16:01:00,8042,00:00:00,00:00:00,t,2.899,3.219,3.399
-75.38767,39.916177,100,53da88cce4b06d83580624cc,t,"GAMBIER, RACHEL",t,100 East Baltimore Pk.,Media,PA,19063,-75.38767,39.916177,"HERLING, TERRENCE",610-566-9663,t,"WAWA, STORE # 0100",2017-09-07 16:01:00,100,00:00:00,00:00:00,f,,,
-75.325975,39.907423,178,53da88d4e4b06d83580625bb,t,"MCCLINTOCK, MICHAEL",t,21 Kedron Ave.,Morton,PA,19070,-75.325975,39.907423,"HERLING, TERRENCE",610-328-6420,t,"WAWA, STORE # 0178",2017-09-07 16:01:00,178,00:00:00,00:00:00,f,,,
-75.524635,40.050607,205,53da88d4e4b06d83580625cd,t,"OHARA, TIM",t,5 Matthews Rd.,Malvern,PA,19355,-75.524635,40.050607,"HERLING, TERRENCE",610-640-5322,t,"WAWA, STORE # 0205",2017-09-07 16:01:00,205,00:00:00,00:00:00,t,2.899,3.199,3.439
-75.307653,39.885174,235,53da88d4e4b06d83580625e7,t,"MCCLINTOCK, MICHAEL",t,817 Lincoln Ave.,Prospect Park,PA,19076,-75.307653,39.885174,"HERLING, TERRENCE",610-461-1539,t,"WAWA, STORE # 0235",2017-09-07 16:01:00,235,00:00:00,00:00:00,f,,,
-75.307673,39.898265,239,53da88cee4b06d8358062500,t,"MCCLINTOCK, MICHAEL",t,2306 MacDade Blvd.,Holmes,PA,19043,-75.307673,39.898265,"HERLING, TERRENCE",610-522-9835,t,"WAWA, STORE # 0239",2017-09-07 16:01:00,239,00:00:00,00:00:00,f,,,
-76.456279,39.027002,569,53da88d1e4b06d835806254f,t,"MC AROY, CHERYL",t,321 Buschs Frontage Rd.,Annapolis,MD,21409,-76.456279,39.027002,"SHARPLESS, JOHN",410-757-2328,t,"WAWA, STORE # 0569",2017-09-07 16:01:00,569,00:00:00,00:00:00,t,2.699,2.999,3.199
-76.52331,37.344611,652,53da88c4e4b06d8358062389,t,"HOLMAN, AMANDA",t,5120 George Washington Mem Hwy,Hayes,VA,23072,-76.52331,37.344611,"RUPERT, MICHELLE",804-693-3010,t,"WAWA, STORE # 0652",2017-09-07 16:01:00,652,00:00:00,00:00:00,t,2.439,2.729,2.949
-75.045985,39.771055,981,53da88d4e4b06d83580625ba,t,"HALEY, SHANNON",t,2700 Sicklerville Rd.,Sicklerville,NJ,08081,-75.045985,39.771055,"MURPHY, MAUREEN",856-227-4430,t,"WAWA, STORE # 0981",2017-09-07 16:01:00,981,00:00:00,00:00:00,t,2.739,3.039,3.239
