has_menu,last_updated,location_id,open_24_hours,regional_director,store_close,store_name,store_number,store_open,telephone,address,city,state,zip,longitude,latitude,unleaded_price,plus_price,premium_price,diesel_price,has_food,has_fuel,has_restrooms,has_ethanol_free_gas,has_tesla_charging_station
True,2019-03-31 16:02:00,00990,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 0990",00990,00:00:00,856-665-0690,2290 Clement Ave.,Pennsauken,NJ,08030,-75.050515,39.964236,2.599,2.899,3.099,3.079,True,True,True,False,False
True,2019-03-31 16:02:00,00991,True,"READ, JASON",00:00:00,"WAWA, STORE # 0991",00991,00:00:00,908-806-2378,20 Hwy. 31,Flemington,NJ,08822,-74.851844,40.505169,2.619,2.919,3.119,3.059,True,True,True,False,False
True,2019-03-31 16:02:00,00993,True,"READ, JASON",00:00:00,"WAWA, STORE # 0993",00993,00:00:00,732-446-9650,146 Woodward Ave.,Manalapan,NJ,07726,-74.367753,40.254954,2.599,2.899,3.079,3.089,True,True,True,False,False
True,2019-03-31 16:02:00,00994,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0994",00994,00:00:00,609-978-4153,320 Route 72 East,Manahawkin,NJ,08050,-74.250095,39.687878,2.649,2.949,3.149,3.179,True,True,True,False,False
True,2019-03-31 16:02:00,00995,True,"READ, JASON",00:00:00,"WAWA, STORE # 0995",00995,00:00:00,732-736-7053,179 Route 37 East,Toms River,NJ,08754,-74.186066,39.962394,2.679,2.979,3.179,3.099,True,True,True,False,False
True,2019-03-31 16:02:00,00996,True,"READ, JASON",00:00:00,"WAWA, STORE # 0996",00996,00:00:00,732-493-2101,2000 SHAFTO ROAD,TINTON FALLS,NJ,07712,-74.090766,40.258003,2.699,2.999,3.199,3.119,True,True,True,False,False
True,2019-03-31 16:02:00,00997,True,"READ, JASON",00:00:00,"WAWA, STORE # 0997",00997,00:00:00,732-864-1704,116 Brick Blvd.,Brick Twp.,NJ,08723,-74.144728,40.029578,2.679,2.979,3.179,3.119,True,True,True,False,False
True,2019-03-31 16:02:00,00998,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 0998",00998,00:00:00,856-374-4080,800 North Black Horse Pk.,BLACKWOOD,NJ,08012,-75.069231,39.812372,2.579,2.899,3.079,3.059,True,True,True,False,False
True,2019-03-31 16:02:00,00999,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0999",00999,00:00:00,856-563-5390,61 South Main Rd.,Vineland,NJ,08361,-74.998947,39.483951,2.689,2.989,3.189,3.099,True,True,True,False,False
True,2019-03-31 16:01:00,08001,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8001",08001,00:00:00,610-865-8275,1584 8th Ave.,Bethlehem,PA,18018,-75.395232,40.635609,2.759,3.059,3.209,3.499,True,True,True,False,False
True,2019-03-31 16:01:00,08003,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8003",08003,00:00:00,610-539-5701,705 South Trooper Rd.,Norristown,PA,19403,-75.406036,40.127441,2.759,3.109,3.249,,True,True,True,False,False
True,2019-03-31 16:01:00,08004,True,"READ, JASON",00:00:00,"WAWA, STORE # 8004",08004,00:00:00,215-949-2401,7625 New Falls Road,Levittown,PA,19055,-74.848384,40.160665,2.699,3.019,3.219,3.459,True,True,True,False,False
True,2019-03-31 16:01:00,08005,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8005",08005,00:00:00,610-495-4735,579 N. LEWIS ROAD,ROYERSFORD,PA,19468,-75.546498,40.214985,2.739,3.039,3.199,3.459,True,True,True,False,False
True,2019-03-31 16:01:00,08006,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8006",08006,00:00:00,215-725-1421,6800 Rising Sun Ave.,Philadelphia,PA,19111,-75.090448,40.055714,2.759,3.079,3.279,3.499,True,True,True,False,False
True,2019-03-31 16:01:00,08007,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 8007",08007,00:00:00,610-586-5191,1550 Chester Pk.,Folcroft,PA,19032,-75.28281,39.904407,2.739,3.039,3.219,3.499,True,True,True,False,False
True,2019-03-31 16:01:00,08008,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8008",08008,00:00:00,215-723-2204,3520 Bethlehem Pk.,Souderton,PA,18964,-75.304185,40.320072,2.729,3.029,3.189,3.469,True,True,True,False,False
True,2019-03-31 16:01:00,08009,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8009",08009,00:00:00,215-333-7830,6506 Frankford Ave.,Philadelphia,PA,19101,-75.05618,40.030026,,,,,True,False,False,False,False
True,2019-03-31 16:01:00,08010,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8010",08010,00:00:00,610-775-5900,100 West Lancaster Ave,Wyomissing,PA,19610,-75.975601,40.306261,2.659,2.959,3.119,3.429,True,True,True,False,False
True,2019-03-31 16:01:00,08011,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 8011",08011,00:00:00,610-384-1335,3025 Lincoln Hwy.,Thorndale,PA,19372,-75.763017,39.99375,2.729,3.029,3.189,3.499,True,True,True,False,False
True,2019-03-31 16:01:00,08013,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8013",08013,00:00:00,215-426-8163,2535 Aramingo Ave.,Philadelphia,PA,19135,-75.118437,39.977163,2.759,3.059,3.219,2.299,True,True,True,False,False
True,2019-03-31 16:01:00,08014,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8014",08014,00:00:00,610-439-2414,2985 Macarthur Rd.,Whitehall,PA,18052,-75.499812,40.651062,2.779,3.079,3.379,3.499,True,True,True,True,False
True,2019-03-31 16:01:00,08015,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 8015",08015,00:00:00,610-388-6400,901 East Baltimore Pk.,KENNETT SQUARE,PA,19348,-75.679297,39.863876,2.739,3.059,3.219,3.459,True,True,True,False,False
True,2019-03-31 16:01:00,08018,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8018",08018,00:00:00,215-997-2107,119 Bethlehem Pk.,Colmar,PA,18915,-75.254899,40.269687,2.739,2.939,3.229,3.499,True,True,True,False,False
True,2019-03-31 16:01:00,08019,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8019",08019,00:00:00,610-831-5224,1860 South Collegeville Rd.,Collegeville,PA,19426,-75.458803,40.177125,2.699,2.999,3.199,3.459,True,True,True,False,False
True,2019-03-31 16:01:00,08020,True,"READ, JASON",00:00:00,"WAWA, STORE # 8020",08020,00:00:00,215-949-1024,132 Oxford Valley Rd.,Langhorne,PA,19047,-74.870743,40.179361,2.739,3.099,3.299,,True,True,True,False,False
True,2019-03-31 16:01:00,08021,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8021",08021,00:00:00,215-538-2074,1960 John Fries Hwy.,Quakertown,PA,18951,-75.414094,40.436491,2.749,3.089,3.239,3.459,True,True,True,False,False
True,2019-03-31 16:01:00,08022,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8022",08022,00:00:00,215-343-4934,1937 YORK RD,JAMISON,PA,18929-1615,-75.09051,40.24629,2.759,3.059,3.259,3.499,True,True,True,False,False
True,2019-03-31 16:01:00,08024,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8024",08024,00:00:00,610-933-8524,120 Schuylkill Rd.,Phoenixville,PA,19460,-75.537062,40.13199,2.759,3.059,3.259,,True,True,True,False,False
True,2019-03-31 16:01:00,08025,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 8025",08025,00:00:00,717-942-0003,787 Rt 41,Gap,PA,17527,-76.020091,39.990951,2.699,2.999,3.179,3.459,True,True,True,False,False
True,2019-03-31 16:01:00,08026,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8026",08026,00:00:00,570-223-8578,5121 Milford Rd.,East Stroudsburg,PA,18302,-75.0941135,41.055508,2.699,2.999,3.179,3.399,True,True,True,True,False
True,2019-03-31 16:01:00,08027,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 8027",08027,00:00:00,610-494-4051,5008 Pennell Rd.,Aston,PA,19014,-75.427161,39.865327,2.739,3.039,3.199,3.499,True,True,True,False,False
True,2019-03-31 16:01:00,08030,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8030",08030,00:00:00,215-677-1708,2600 Grant Ave.,Philadelphia,PA,19114,-75.023704,40.077246,2.699,2.999,3.199,3.519,True,True,True,False,False
True,2019-03-31 16:01:00,08032,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8032",08032,00:00:00,610-252-4152,631 South 25th St.,Palmer,PA,18045,-75.24836,40.680512,2.739,3.039,3.239,3.499,True,True,True,False,False
True,2019-03-31 16:01:00,08033,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 8033",08033,00:00:00,610-363-4046,120 Eagleview Rd.,Lionville,PA,19341,-75.662885,40.047522,2.739,3.039,3.239,3.459,True,True,True,False,False
True,2019-03-31 16:01:00,08034,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8034",08034,00:00:00,610-279-7014,1015 Dekalb Pk.,Center Square,PA,19422,-75.292681,40.165834,2.699,2.999,3.159,3.499,True,True,True,False,False
True,2019-03-31 16:01:00,08035,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8035",08035,00:00:00,215-824-2582,12301 Academy Rd.,Philadelphia,PA,19154,-74.976046,40.095678,2.759,3.079,3.279,3.459,True,True,True,False,False
True,2019-03-31 16:01:00,08036,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8036",08036,00:00:00,610-758-8646,2525 Easton Ave.,Bethlehem,PA,18017,-75.348251,40.644263,2.739,3.059,3.039,3.499,True,True,True,False,False
True,2019-03-31 16:01:00,08037,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8037",08037,00:00:00,610-758-9472,741 East Broad St.,Bethlehem,PA,18018,-75.360804,40.622732,2.759,3.099,3.239,3.499,True,True,True,False,False
True,2019-03-31 16:01:00,08038,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8038",08038,00:00:00,610-495-4740,451 West Ridge Pk.,Royersford,PA,19468,-75.528404,40.232347,2.759,3.059,3.279,3.459,True,True,True,False,False
True,2019-03-31 16:01:00,08040,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8040",08040,00:00:00,610-718-0889,1520 E HIGH STREET,POTTSTOWN,PA,19464,-75.614814,40.243408,2.759,3.059,3.249,3.499,True,True,True,False,False
True,2019-03-31 16:02:00,08042,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 8042",08042,00:00:00,610-872-5183,4703 Edgemont Ave.,Brookhaven,PA,19015,-75.393312,39.876489,2.739,3.059,3.199,3.499,True,True,True,False,False
True,2019-03-31 16:01:00,08044,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8044",08044,00:00:00,215-538-4393,600 Northwest End Blvd.,Quakertown,PA,18951,-75.369365,40.459454,2.729,3.029,3.229,3.399,True,True,True,False,False
True,2019-03-31 16:01:00,08045,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 8045",08045,00:00:00,610-696-7523,1501 West Chester Pk.,West Chester,PA,19382,-75.526929,39.967467,2.749,3.069,3.229,3.499,True,True,True,False,False
True,2019-03-31 16:01:00,08046,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8046",08046,00:00:00,610-759-1070,3820 Easton Nazareth Hwy.,Easton,PA,18045,-75.289645,40.719331,2.739,3.039,3.199,3.429,True,True,True,False,False
True,2019-03-31 16:01:00,08047,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8047",08047,00:00:00,215-464-7101,10901 Bustleton Ave.,Philadelphia,PA,19115,-75.0235,40.11157,2.699,2.999,3.159,3.439,True,True,True,False,False
True,2019-03-31 16:01:00,08048,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 8048",08048,00:00:00,610-628-1914,111 MORTON AVENUE,FOLSOM,PA,19033,-75.329915,39.883647,2.739,3.039,3.199,3.499,True,True,True,False,False
True,2019-03-31 16:01:00,08049,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8049",08049,00:00:00,215-483-6700,6701 Ridge Ave.,Philadelphia,PA,19128,-75.223496,40.040688,2.699,2.999,3.189,3.399,True,True,True,False,False
True,2019-03-31 16:01:00,08050,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8050",08050,00:00:00,215-362-5265,200 Forty Foot Rd.,Hatfield,PA,19440,-75.320683,40.263162,2.739,3.039,3.239,3.499,True,True,True,False,False
True,2019-03-31 16:01:00,08051,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8051",08051,00:00:00,610-562-8314,515 LOWLAND ROAD,HAMBURG,PA,19526,-76.007688,40.564339,2.699,2.999,3.159,3.489,True,True,True,False,False
True,2019-03-31 16:02:00,08052,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8052",08052,00:00:00,215-331-0245,7001 Roosevelt Blvd.,Philadelphia,PA,19149,-75.057231,40.04015,2.699,2.999,3.189,3.459,True,True,True,False,False
True,2019-03-31 16:02:00,08053,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8053",08053,00:00:00,215-492-0824,8220 West Bartram Ave.,Philadelphia,PA,19153,-75.241928,39.891155,2.799,3.099,3.299,3.499,True,True,True,False,False
True,2019-03-31 16:02:00,08054,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8054",08054,00:00:00,215-464-2628,9377 Krewstown Rd.,Philadelphia,PA,19115,-75.044003,40.087823,2.739,3.039,3.199,3.459,True,True,True,False,False
True,2019-03-31 16:02:00,08055,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8055",08055,00:00:00,215-444-0894,549 West Street Rd.,Warminster,PA,18974,-75.09454,40.204685,2.699,2.999,3.159,3.499,True,True,True,False,False
True,2019-03-31 16:02:00,08056,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8056",08056,00:00:00,215-822-0690,2480 Bethlehem Pk.,Hatfield,PA,19440,-75.284154,40.297731,2.739,2.939,3.199,3.499,True,True,True,False,False
True,2019-03-31 16:02:00,08057,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8057",08057,00:00:00,215-938-8435,2500 Philmont Ave.,Huntingdon Valley,PA,19006,-75.058733,40.12087,2.749,3.049,3.219,3.479,True,True,True,False,False
True,2019-03-31 16:02:00,08058,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8058",08058,00:00:00,610-265-2913,145 W. DeKalb Pike,King of Prussia,PA,19406,-75.364976,40.093141,2.759,3.059,3.259,3.479,True,True,True,False,False
True,2019-03-31 16:02:00,08059,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 8059",08059,00:00:00,610-485-2349,489 Conchester Hwy.,Boothwyn,PA,19061,-75.43826,39.84905,2.739,3.039,3.219,3.499,True,True,True,False,False
True,2019-03-31 16:02:00,08060,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8060",08060,00:00:00,215-628-3134,1145 Virginia Ave.,Fort Washington,PA,19034,-75.17203,40.139011,2.759,3.059,3.259,3.499,True,True,True,False,False
True,2019-03-31 16:02:00,08061,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8061",08061,00:00:00,610-631-2781,2544 W. Main Street,Norristown,PA,19403,-75.389524,40.140942,2.749,3.049,3.209,3.459,True,True,True,False,False
True,2019-03-31 16:02:00,08062,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8062",08062,00:00:00,610-650-4270,1600 Egypt Rd.,Phoenixville,PA,19460,-75.451377,40.134394,2.759,3.059,3.399,3.499,True,True,True,False,False
True,2019-03-31 16:02:00,08063,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8063",08063,00:00:00,215-706-2071,201 York Road,Willow Grove,PA,19090,-75.115171,40.144988,2.699,2.999,3.199,3.499,True,True,True,False,False
True,2019-03-31 16:02:00,08064,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8064",08064,00:00:00,215-824-1283,3341 Grant Ave,Philadelphia,PA,19114,-75.005173,40.068957,2.739,3.039,3.239,3.499,True,True,True,False,False
True,2019-03-31 16:02:00,08065,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8065",08065,00:00:00,215-533-2153,3901 Aramingo Ave,Philadelphia,PA,19137,-75.088803,39.997046,2.729,2.999,3.299,3.499,True,True,True,False,False
True,2019-03-31 16:02:00,08066,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8066",08066,00:00:00,215-886-1921,816 Old York Road,Jenkintown,PA,19046,-75.124951,40.105836,2.749,3.049,3.249,3.499,True,True,True,False,False
True,2019-03-31 16:02:00,08067,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8067",08067,00:00:00,610-473-0250,1111 GROSSER RD,GILBERTSVILLE,PA,19525,-75.633507,40.311034,2.759,3.059,3.259,3.499,True,True,True,False,False
True,2019-03-31 16:02:00,08068,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 8068",08068,00:00:00,610-429-1205,1050 WEST CHESTER PIKE,WEST CHESTER,PA,19382-5003,-75.576533,39.967401,2.759,3.059,3.259,3.499,True,True,True,False,False
True,2019-03-31 16:02:00,08069,False,"ALTEMUS, REBECCA",23:00:00,"WAWA, STORE # 8069",08069,05:00:00,215-732-1379,201 SOUTH BROAD STREET,PHILADELPHIA,PA,19107-5303,-75.16394,39.949165,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,08070,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 8070",08070,00:00:00,484-213-2924,8240 WEST CHESTER PK,UPPER DARBY,PA,19082-2723,-75.280898,39.965574,2.699,2.999,3.199,3.459,True,True,True,False,False
True,2019-03-31 16:02:00,08071,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8071",08071,00:00:00,484-679-1291,1300 E. RIDGE PIKE,PLYMOUTH MEETING,PA,19462,-75.319863,40.107195,2.759,3.059,3.259,3.499,True,True,True,False,False
True,2019-03-31 16:02:00,08072,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8072",08072,00:00:00,267-522-8459,3620 STREET ROAD,BENSALEM,PA,19020,-74.96295,40.12439,2.759,3.059,3.259,3.439,True,True,True,False,False
True,2019-03-31 16:02:00,08075,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8075",08075,00:00:00,215-355-4370,601 STREET RD. E,FEASTERVILLE TREVOSE,PA,19053-4120,-74.988437,40.139445,2.759,3.059,3.259,3.439,True,True,True,False,False
True,2019-03-31 16:02:00,08078,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8078",08078,00:00:00,484-326-6581,408 CEDAR CREST BLVD.,ALLENTOWN,PA,18103,-75.52299,40.58217,2.749,3.049,3.249,3.459,True,True,True,True,False
True,2019-03-31 16:02:00,08080,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8080",08080,00:00:00,215-422-3018,8250 LIMEKILN PK,WYNCOTE,PA,19095,-75.160561,40.078909,2.739,3.039,3.239,3.499,True,True,True,False,False
True,2019-03-31 16:02:00,08081,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 8081",08081,00:00:00,610-583-1204,1730 MACDADE BLVD,FOLSOM,PA,19033,-75.315751,39.895134,2.739,3.039,3.239,3.499,True,True,True,False,False
True,2019-03-31 16:02:00,08082,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 8082",08082,00:00:00,484-445-4489,435 BALTIMORE AVE,MEDIA,PA,19063,-75.38101,39.91579,2.739,3.079,3.239,3.459,True,True,True,False,False
True,2019-03-31 16:02:00,08086,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 8086",08086,00:00:00,610-972-0186,50 N NEWTOWN STREET RD,NEWTOWN SQUARE,PA,19073,-75.40264,39.98875,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,08087,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8087",08087,00:00:00,267-343-5512,7912 E. ROOSEVELT BLVD,PHILADELPHIA,PA,19152,-75.04948,40.05435,2.699,2.999,3.199,3.459,True,True,True,False,False
True,2019-03-31 16:02:00,08088,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8088",08088,00:00:00,(267) 262-6808,101 EASTON ROAD,HORSHAM,PA,19044,-75.128566,40.172653,2.659,2.859,3.039,3.419,True,True,True,False,False
True,2019-03-31 16:02:00,08091,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 8091",08091,00:00:00,484-320-8314,605 MOREHALL RD,MALVERN,PA,19355,-75.535967,40.066753,2.759,3.059,3.259,3.499,True,True,True,False,False
True,2019-03-31 16:02:00,08093,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8093",08093,00:00:00,215-908-5727,1900 MARKET ST,PHILADELPHIA,PA,19103,-75.172822,39.953317,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,08094,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 8094",08094,00:00:00,484-247-4872,105 REECEVILLE ROAD,COATESVILLE,PA,19320,-75.7898917095,40.008656777,2.699,2.999,3.199,3.499,True,True,True,False,False
True,2019-03-31 16:02:00,08098,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 8098",08098,00:00:00,(484) 258-9475,3710 LINCOLN HWY,DOWNINGTOWN,PA,19335,-75.746182,39.995618,2.699,2.999,3.199,3.499,True,True,True,False,False
True,2019-03-31 16:02:00,08104,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8104",08104,00:00:00,267-768-7176,5597 TULIP STREET,PHILADELPHIA,PA,19124,-75.068497,40.012341,2.649,2.949,3.109,3.459,True,True,True,False,False
True,2019-03-31 16:02:00,08105,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8105",08105,00:00:00,267-538-1149,2131 SOUTH STREET,PHILADELPHIA,PA,19146,-75.178594,39.945345,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,08109,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8109",08109,00:00:00,(484) 403-0440,413 LANCASTER AVENUE,READING,PA,19611,-75.93526,40.320718,2.659,2.959,3.119,3.439,True,True,True,True,False
True,2019-03-31 16:02:00,08110,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8110",08110,00:00:00,(484) 320-3720,12004 E. ROOSEVELT BLVD.,PHILADELPHIA,PA,19116,-74.9995867021,40.1067489812,2.679,2.879,3.079,3.439,True,True,True,False,False
True,2019-03-31 16:02:00,08112,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8112",08112,00:00:00,215-259-3685,1190 MARKET STREET,PHILADELPHIA,PA,19107,-75.1598673308,39.9518336326,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,08113,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8113",08113,00:00:00,215) 315-3683,1300 CHESTNUT STREET,PHILADELPHIA,PA,19107,-75.161938,39.950443,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,08114,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 8114",08114,00:00:00,,1260 N. PROVIDENCE RD,GLEN RIDDLE,PA,19063,-75.391168,39.933951,2.669,2.969,3.129,3.459,True,True,True,False,False
True,2019-03-31 16:02:00,08119,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8119",08119,00:00:00,(267) 448-0998,910 W. LEESPORT ROAD,DAUBERVILLE,PA,19533,-75.995976,40.39082,2.739,3.039,3.199,3.459,True,True,True,True,False
True,2019-03-31 16:02:00,08121,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8121",08121,00:00:00,267-831-0360,870 SECOND STREET PIKE,RICHBORO,PA,18954,-75.012341,40.211106,2.699,2.999,3.199,3.489,True,True,True,False,False
True,2019-03-31 16:02:00,08131,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8131",08131,00:00:00,,150 S. INDEPEND W ML #102/103,PHILADELPHIA,PA,19106,-75.150854,39.949084,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,08141,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8141",08141,00:00:00,(215) 375-7996,3300 MARKET STREET,PHILADELPHIA,PA,19104,-75.191319,39.955459,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,08144,True,"CHRISTENSEN, RONALD",00:00:00,"WAWA, STORE #8144",08144,00:00:00,267-297-3139,901 SOUTH STREET,PHILADELPHIA,PA,19147,-75.157297,39.942713,,,,,True,False,False,False,False
True,2019-03-31 16:01:00,08300,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 8300",08300,00:00:00,609-267-1257,2356 Route 206,Southampton,NJ,08088,-74.734476,39.970789,2.629,2.929,3.129,3.039,True,True,True,False,False
True,2019-03-31 16:01:00,08302,True,"READ, JASON",00:00:00,"WAWA, STORE # 8302",08302,00:00:00,973-227-4760,350 NEW ROAD,Parsippany,NJ,07054,-74.350743,40.850092,2.659,2.959,3.139,3.159,True,True,True,False,True
True,2019-03-31 16:01:00,08303,True,"READ, JASON",00:00:00,"WAWA, STORE # 8303",08303,00:00:00,732-922-9514,3520 Route 66,Neptune,NJ,07753,-74.076621,40.225065,2.639,2.939,3.139,3.159,True,True,True,False,False
True,2019-03-31 16:01:00,08304,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8304",08304,00:00:00,856-461-7001,5010 Route 130 North,Delran Twp,NJ,08075,-74.952223,40.016182,2.559,2.859,3.059,3.019,True,True,True,False,False
True,2019-03-31 16:01:00,08305,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 8305",08305,00:00:00,856-423-2395,51 Berkley Rd.,Paulsboro,NJ,08066,-75.240389,39.822055,2.539,2.839,3.039,3.099,True,True,True,False,False
True,2019-03-31 16:01:00,08306,True,"READ, JASON",00:00:00,"WAWA, STORE # 8306",08306,00:00:00,732-291-2813,75 APPLETON AVENUE,Middletown Twp,NJ,07748,-74.066611,40.415387,2.679,2.979,3.179,3.199,True,True,True,False,False
True,2019-03-31 16:01:00,08307,True,"READ, JASON",00:00:00,"WAWA, STORE # 8307",08307,00:00:00,732-349-0052,1600 Route 37 RT37,TOMS RIVER,NJ,08757,-74.265899,39.990622,2.699,3.019,3.199,3.159,True,True,True,False,False
True,2019-03-31 16:01:00,08308,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 8308",08308,00:00:00,856-256-7641,631 Mullica Hill Rd.,Mullica Hill,NJ,08062,-75.159858,39.721473,2.659,2.959,3.159,,True,True,True,False,False
True,2019-03-31 16:01:00,08309,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 8309",08309,00:00:00,609-607-3362,945 West Bay Ave.,Barnegat,NJ,08005,-74.253915,39.759121,2.679,2.979,3.179,3.119,True,True,True,False,False
True,2019-03-31 16:01:00,08310,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8310",08310,00:00:00,856-768-5117,201 White Horse Pk.,Berlin,NJ,08009,-74.950887,39.802771,2.539,2.839,3.039,3.099,True,True,True,False,False
True,2019-03-31 16:01:00,08311,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 8311",08311,00:00:00,856-988-6412,1824 Marlton Pk. East,Cherry Hill,NJ,08003,-74.974158,39.906502,2.699,2.999,3.199,3.189,True,True,True,False,False
True,2019-03-31 16:01:00,08313,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 8313",08313,00:00:00,908-387-9511,1300 ROUTE 22,PHILLIPSBURG,NJ,08865,-75.141715,40.675516,2.699,3.019,3.219,3.199,True,True,True,False,False
